fecha,lote_id,finca_id,especie,variedad,tipo_cultivo,fecha_siembra,edad_dias,area_ha,densidad_plantas_ha,ciclo_objetivo_dias,sistema_riego,sustrato,estado_fenologico,capacidad_instalada_tallos_dia,rendimiento_base_tallos_ha_sem,porcentaje_exportable_objetivo,temp_media_c,temp_max_c,temp_min_c,humedad_relativa_pct,radiacion_mj_m2,lluvia_mm,vpd_kpa,horas_luz,nubosidad_pct,mano_obra_disponible,mano_obra_requerida,horas_corte,horas_empaque,disponibilidad_camara_frio_pct,fertilizacion_nivel,aplicacion_fitosanitaria,incidencia_plaga_pct,incidencia_enfermedad_pct,merma_poscosecha_pct,retraso_logistico_horas,pedido_id,fecha_pedido,fecha_entrega,cliente_id,tipo_cliente,pais_destino,canal,tallos_solicitados,tallos_confirmados,precio_unitario,descuento_pct,prioridad_cliente,lead_time_dias,cancelado,produccion_estimadaa_tallos,produccion_exportable_tallos,cumplimiento_pedido_pct,gap_demanda_oferta,riesgo_quiebre,riesgo_sobreproduccion,margen_bruto_estimado,score_calidad_lote,probabilidad_cancelacion,forecast_error_historico
2025-09-29,FIN-02-L010,FIN-02,Rosa,Vendela,Invernadero,2025-06-05,116,1.59,71703,105,Microaspersión,Coco,Botón,10335,85000,0.88,13.0,18.3,8.1,75.2,20.3,1.7,0.35,11.9,54.4,21,28,14.4,14.8,86.7,Medio,0,6.3,2.5,9.0,17,PED-00238,2025-08-15,2025-10-03,CLI-088,Broker,Estados Unidos,Spot,6183,6183,0.364,2,Alta,45,1,12258,10148,100.0,3965,Bajo,Alto,1014.78,70.2,0.45,-0.078
2025-02-01,FIN-03-L026,FIN-03,Rosa,Vendela,Invernadero,2024-10-05,119,1.56,66021,105,Goteo,Coco,Botón,10140,85000,0.88,15.5,21.4,10.2,61.4,18.4,2.1,0.66,12.1,37.4,25,38,17.0,14.6,92.1,Medio,1,8.0,21.2,14.0,3,PED-00239,2025-01-25,2025-02-05,CLI-042,Exportador,Estados Unidos,Contrato,17677,4728,0.55,2,Alta,7,0,8791,5744,26.7,-11933,Alto,Bajo,1678.13,30.6,0.234,0.055
2025-10-18,FIN-01-L035,FIN-01,Rosa,Mondial,Invernadero,2025-07-03,107,0.71,71279,105,Goteo,Suelo,Botón,4615,85000,0.88,12.4,20.7,7.1,78.3,17.7,0.0,0.3,11.5,54.3,19,10,11.2,4.4,87.7,Medio,1,7.5,4.4,5.5,1,PED-00240,2025-09-18,2025-10-23,CLI-018,Exportador,Estados Unidos,Contrato,5710,3910,0.481,5,Media,30,1,5701,4677,68.5,-1033,Alto,Bajo,1009.89,73.3,0.45,0.056
2025-03-05,FIN-03-L044,FIN-03,Clavel,Nelson,Campo abierto,2024-11-07,118,0.76,86555,90,Goteo,Suelo,Botón,4940,105000,0.88,14.9,20.9,9.2,85.6,16.5,1.2,0.25,11.9,60.1,23,18,10.3,4.5,82.2,Medio,1,35.0,13.2,16.5,13,PED-00241,2025-02-12,2025-03-06,CLI-097,Exportador,Países Bajos,Spot,8013,1200,0.287,8,Media,21,1,2486,1367,15.0,-6646,Alto,Bajo,172.27,0.0,0.356,-0.037
2025-10-28,FIN-02-L030,FIN-02,Rosa,Explorer,Invernadero,2025-06-13,137,1.43,57291,105,Microaspersión,Cascarilla,Reposo,9295,85000,0.88,15.0,20.0,9.9,83.5,17.8,4.9,0.27,12.0,67.0,27,29,16.1,17.3,100.0,Medio,1,3.0,4.1,4.6,13,PED-00242,2025-10-07,2025-10-30,CLI-101,Mayorista,Chile,Preventa,3245,3245,0.539,5,Alta,21,0,8476,7338,100.0,4093,Bajo,Alto,989.91,85.0,0.235,0.02
2025-03-04,FIN-01-L004,FIN-01,Clavel,Bizet,Invernadero,2024-12-24,70,0.79,89321,90,Microaspersión,Cascarilla,Reposo,5135,105000,0.88,17.9,22.7,13.7,60.2,21.6,1.2,0.78,12.1,56.8,16,21,9.3,7.5,80.6,Medio,0,1.0,12.5,9.1,13,PED-00243,2025-02-18,2025-03-09,CLI-067,Mayorista,Estados Unidos,Preventa,3509,3509,0.25,0,Alta,14,0,8639,6679,100.0,3170,Bajo,Alto,523.84,60.9,0.18,0.02
2025-02-25,FIN-02-L033,FIN-02,Rosa,Vendela,Invernadero,2024-11-22,95,0.53,68767,105,Goteo,Suelo,Reposo,3445,85000,0.88,19.2,24.1,12.9,72.3,12.4,0.4,0.59,11.9,39.2,36,8,6.0,5.4,85.5,Alto,0,29.7,12.9,13.8,0,PED-00244,2025-01-11,2025-02-26,CLI-015,Supermercado,Estados Unidos,Preventa,3439,1064,0.391,0,Baja,45,1,1872,1093,30.9,-2346,Alto,Bajo,225.95,11.5,0.45,-0.021
2025-08-25,FIN-02-L002,FIN-02,Rosa,Mondial,Invernadero,2025-04-28,119,0.68,62757,105,Microaspersión,Cascarilla,Vegetativo,4420,85000,0.88,13.6,18.2,9.2,65.1,17.1,3.7,0.52,12.3,56.0,24,13,7.9,7.5,82.6,Alto,1,7.1,17.4,10.8,10,PED-00245,2025-08-11,2025-08-29,CLI-007,Mayorista,Estados Unidos,Preventa,5597,2327,0.5,2,Alta,14,0,4478,3101,41.6,-2496,Alto,Bajo,705.02,41.9,0.304,0.075
2025-11-01,FIN-02-L042,FIN-02,Rosa,Vendela,Campo abierto,2025-07-23,101,0.94,65486,105,Microaspersión,Suelo,Botón,6110,85000,0.88,18.7,24.1,12.0,70.4,16.7,3.2,0.61,12.2,44.9,29,19,14.1,8.6,88.6,Alto,0,3.0,10.1,7.7,5,PED-00246,2025-09-17,2025-11-06,CLI-064,Exportador,Estados Unidos,Preventa,8540,7295,0.479,8,Alta,45,1,8513,6759,85.4,-1781,Alto,Bajo,1712.0,66.6,0.45,0.106
2025-05-16,FIN-02-L027,FIN-02,Rosa,Vendela,Invernadero,2024-12-26,141,0.32,64937,105,Goteo,Cascarilla,Botón,2080,85000,0.88,16.0,21.1,11.3,66.5,13.6,0.0,0.59,11.8,62.4,25,6,4.7,3.7,83.5,Alto,1,8.0,5.6,8.2,12,PED-00247,2025-05-02,2025-05-17,CLI-017,Exportador,Estados Unidos,Contrato,8225,818,0.416,8,Media,14,0,1359,1077,9.9,-7148,Alto,Bajo,154.68,64.1,0.286,0.099
2025-07-19,FIN-01-L034,FIN-01,Rosa,Mondial,Invernadero,2025-04-21,89,1.68,49849,105,Microaspersión,Cascarilla,Reposo,10920,85000,0.88,14.8,20.3,8.5,84.7,14.8,0.0,0.25,12.3,63.6,30,25,25.0,14.0,91.9,Medio,1,16.8,3.9,8.4,2,PED-00248,2025-07-12,2025-07-21,CLI-060,Retail,Estados Unidos,Marketplace,2035,2035,0.46,0,Alta,7,0,7442,5665,100.0,3630,Bajo,Alto,543.46,56.0,0.11,-0.066
2025-08-15,FIN-04-L007,FIN-04,Gypsophila,New Love,Invernadero,2025-06-18,58,0.87,97590,75,Microaspersión,Coco,Cosecha,5655,78000,0.88,20.1,24.8,15.7,47.7,17.0,0.8,1.16,12.3,41.6,10,19,8.5,6.0,92.2,Medio,1,6.4,0.8,6.4,2,PED-00249,2025-08-01,2025-08-18,CLI-087,Mayorista,Países Bajos,Preventa,300,300,0.212,0,Alta,14,0,4557,3904,100.0,3604,Bajo,Alto,34.75,79.4,0.18,0.098
2025-04-22,FIN-03-L041,FIN-03,Rosa,Explorer,Invernadero,2024-12-29,114,0.59,69914,105,Microaspersión,Cascarilla,Cosecha,3835,85000,0.88,19.0,27.2,13.5,78.9,15.2,2.0,0.44,11.9,60.8,29,14,6.9,6.0,93.2,Alto,1,7.0,8.0,6.5,0,PED-00250,2025-03-23,2025-04-25,CLI-053,Retail,Canadá,Spot,1773,1773,0.408,10,Media,30,0,4555,3626,100.0,1853,Bajo,Alto,287.46,67.8,0.31,0.071
2025-05-07,FIN-02-L041,FIN-02,Gypsophila,Million Star,Invernadero,2025-03-25,43,1.38,87336,75,Goteo,Coco,Cosecha,8970,78000,0.88,11.8,19.7,4.9,73.1,10.5,8.5,0.35,12.6,77.3,25,30,18.9,14.6,75.7,Medio,0,32.2,4.7,14.2,0,PED-00251,2025-04-16,2025-05-12,CLI-078,Supermercado,Países Bajos,Preventa,2460,1332,0.208,8,Media,21,1,1965,1224,54.1,-1236,Alto,Bajo,131.8,17.0,0.356,0.171
2025-05-07,FIN-01-L057,FIN-01,Rosa,Mondial,Invernadero,2025-01-03,124,1.48,61177,105,Goteo,Suelo,Vegetativo,9620,85000,0.88,18.8,24.5,14.5,89.9,22.9,0.6,0.25,12.3,14.2,30,34,24.6,23.4,72.0,Medio,1,7.4,7.9,9.1,4,PED-00252,2025-04-16,2025-05-10,CLI-110,Exportador,Canadá,Contrato,20897,10046,0.589,0,Baja,21,1,13184,10059,48.1,-10838,Alto,Bajo,3977.82,56.7,0.42,-0.035
2025-01-15,FIN-01-L056,FIN-01,Rosa,Freedom,Invernadero,2024-08-28,140,1.78,45845,105,Microaspersión,Cascarilla,Cosecha,11570,85000,0.88,17.5,26.3,12.5,75.3,13.6,2.2,0.48,11.9,45.9,36,44,20.1,13.3,74.2,Alto,1,14.4,1.2,9.2,13,PED-00253,2024-12-25,2025-01-18,CLI-021,Mayorista,Colombia,Contrato,7645,5951,0.561,2,Media,21,0,8645,6711,77.8,-934,Medio,Bajo,2084.41,57.3,0.244,-0.039
2025-10-26,FIN-04-L054,FIN-04,Rosa,Vendela,Invernadero,2025-07-15,103,1.7,58726,105,Goteo,Suelo,Cosecha,11050,85000,0.88,14.9,19.8,10.5,70.7,11.8,0.8,0.48,11.6,60.1,39,33,14.2,15.9,93.4,Bajo,1,6.0,8.0,7.9,1,PED-00254,2025-09-11,2025-10-27,CLI-051,Mayorista,Estados Unidos,Contrato,4651,4651,0.519,0,Baja,45,0,8269,6588,100.0,1937,Bajo,Alto,1518.87,66.4,0.45,0.112
2025-11-17,FIN-01-L048,FIN-01,Rosa,Explorer,Invernadero,2025-07-31,109,0.39,71707,105,Goteo,Suelo,Reposo,2535,85000,0.88,16.0,24.6,9.7,72.7,11.4,0.7,0.48,12.1,71.2,32,7,3.8,4.9,82.9,Bajo,1,1.8,14.3,7.0,16,PED-00255,2025-11-10,2025-11-19,CLI-055,Exportador,España,Preventa,7266,1037,0.558,0,Baja,7,1,1741,1331,14.3,-5935,Alto,Bajo,403.7,62.1,0.28,0.016
2025-06-12,FIN-01-L019,FIN-01,Rosa,Mondial,Invernadero,2025-02-13,119,1.02,58860,105,Microaspersión,Coco,Cosecha,6630,85000,0.88,16.7,21.6,10.3,54.3,22.1,0.1,0.84,12.6,28.5,29,20,14.8,8.7,97.6,Medio,0,10.0,0.4,5.7,2,PED-00256,2025-05-22,2025-06-16,CLI-049,Exportador,España,Contrato,9478,9478,0.512,5,Media,21,1,10127,8573,100.0,-905,Medio,Bajo,2773.97,77.8,0.235,-0.057
2025-02-19,FIN-03-L054,FIN-03,Clavel,Bizet,Invernadero,2024-12-31,50,0.38,71407,90,Microaspersión,Cascarilla,Cosecha,2470,105000,0.88,12.6,19.1,5.9,77.2,20.6,1.4,0.32,12.4,44.4,46,8,4.7,4.3,81.8,Alto,1,11.4,27.5,13.8,15,PED-00257,2025-02-05,2025-02-23,CLI-079,Broker,España,Spot,7520,786,0.249,2,Media,14,1,1248,715,10.5,-6805,Alto,Bajo,92.42,14.3,0.304,0.014
2025-01-18,FIN-04-L043,FIN-04,Rosa,Explorer,Invernadero,2024-09-18,122,0.27,60857,105,Microaspersión,Cascarilla,Vegetativo,1755,85000,0.88,13.5,17.6,9.4,93.0,17.5,3.9,0.25,12.4,35.9,24,6,3.0,3.0,87.1,Medio,1,10.8,28.4,14.5,17,PED-00258,2024-12-19,2025-01-22,CLI-040,Exportador,España,Spot,9162,701,0.468,10,Alta,30,1,1185,677,7.7,-8485,Alto,Bajo,179.81,13.6,0.44,0.033
2025-03-30,FIN-04-L012,FIN-04,Rosa,Explorer,Invernadero,2025-01-08,81,0.36,61649,105,Microaspersión,Coco,Cosecha,2340,85000,0.88,20.9,25.2,15.3,80.9,24.2,0.1,0.44,11.9,11.3,31,5,4.3,1.7,85.1,Medio,0,7.0,2.8,7.1,7,PED-00259,2025-02-28,2025-04-02,CLI-098,Mayorista,Colombia,Preventa,4549,2253,0.558,10,Alta,30,1,3069,2538,49.5,-2011,Alto,Bajo,728.52,72.4,0.44,0.038
2025-03-14,FIN-02-L027,FIN-02,Rosa,Freedom,Invernadero,2024-11-07,127,1.5,67363,105,Goteo,Cascarilla,Botón,9750,85000,0.88,18.0,22.2,12.4,83.4,23.8,1.0,0.33,12.0,26.9,34,29,11.9,16.6,87.2,Alto,1,8.7,6.9,7.0,4,PED-00260,2025-02-21,2025-03-16,CLI-116,Exportador,Colombia,Contrato,7840,7840,0.455,10,Media,21,0,14771,11621,100.0,3781,Bajo,Alto,1720.5,64.6,0.22,-0.021
2025-05-30,FIN-04-L022,FIN-04,Clavel,Bizet,Campo abierto,2025-02-17,102,0.94,77776,90,Goteo,Suelo,Cosecha,6110,105000,0.88,10.8,17.7,5.4,82.6,19.9,0.0,0.25,12.0,42.6,36,14,12.2,5.9,96.8,Alto,1,16.3,29.2,16.7,5,PED-00261,2025-05-09,2025-06-03,CLI-065,Broker,Colombia,Contrato,5090,2149,0.264,5,Media,21,1,3700,2035,42.2,-3055,Alto,Bajo,299.2,2.5,0.365,-0.025
2025-07-07,FIN-02-L047,FIN-02,Gypsophila,Million Star,Invernadero,2025-04-22,76,0.73,87561,75,Goteo,Cascarilla,Cosecha,4745,78000,0.88,16.3,20.5,10.9,56.8,21.7,0.1,0.77,11.8,32.4,29,17,10.6,6.5,81.7,Bajo,0,5.0,16.3,11.4,11,PED-00262,2025-06-07,2025-07-10,CLI-013,Retail,Países Bajos,Contrato,758,758,0.206,5,Alta,30,1,6073,4316,100.0,3558,Bajo,Alto,81.31,45.0,0.325,0.012
2025-02-08,FIN-03-L028,FIN-03,Clavel,Nelson,Invernadero,2024-10-07,124,1.21,77508,90,Goteo,Coco,Cosecha,7865,105000,0.88,16.9,24.7,11.0,65.6,20.4,1.3,0.64,12.4,19.9,29,16,16.2,10.3,100.0,Alto,1,2.8,2.9,4.2,6,PED-00263,2025-01-25,2025-02-12,CLI-023,Mayorista,Canadá,Contrato,6988,6988,0.257,5,Alta,14,1,12864,11297,100.0,4309,Bajo,Alto,933.89,87.9,0.165,0.026
2025-06-20,FIN-03-L056,FIN-03,Rosa,Vendela,Invernadero,2025-02-25,115,0.78,62166,105,Microaspersión,Cascarilla,Vegetativo,5070,85000,0.88,17.7,22.7,12.8,82.8,14.8,0.0,0.33,12.1,49.8,33,15,14.2,7.7,70.4,Bajo,1,16.8,14.8,11.3,5,PED-00264,2025-05-21,2025-06-25,CLI-110,Exportador,Estados Unidos,Preventa,7154,1908,0.38,5,Media,30,1,3771,2417,26.7,-4737,Alto,Bajo,296.34,28.2,0.45,-0.062
2025-12-04,FIN-04-L021,FIN-04,Gypsophila,Million Star,Invernadero,2025-09-07,88,1.68,96553,75,Goteo,Suelo,Botón,10920,78000,0.88,15.6,24.2,8.9,55.9,22.7,3.6,0.76,12.1,25.9,27,36,22.4,9.1,85.8,Medio,0,17.2,10.1,12.9,12,PED-00265,2025-11-13,2025-12-05,CLI-060,Retail,Chile,Marketplace,1998,1998,0.262,12,Baja,21,0,11307,7747,100.0,5749,Bajo,Alto,278.24,35.1,0.254,0.066
2025-03-04,FIN-03-L055,FIN-03,Rosa,Explorer,Invernadero,2024-12-09,85,1.54,70500,105,Microaspersión,Suelo,Cosecha,10010,85000,0.88,15.3,21.3,9.1,73.0,13.0,2.8,0.45,11.9,61.7,8,33,14.0,8.1,68.1,Medio,0,0.4,5.8,13.9,12,PED-00266,2025-02-02,2025-03-08,CLI-016,Supermercado,Países Bajos,Contrato,5177,5177,0.504,2,Media,30,0,7697,6147,100.0,970,Bajo,Medio,1667.83,58.6,0.334,0.048
2025-08-17,FIN-03-L048,FIN-03,Rosa,Mondial,Invernadero,2025-04-16,123,1.53,70955,105,Microaspersión,Suelo,Botón,9945,85000,0.88,16.2,24.5,10.7,58.0,19.3,6.3,0.75,12.3,21.5,30,27,15.8,19.1,84.1,Medio,1,2.8,17.6,10.1,0,PED-00267,2025-08-03,2025-08-19,CLI-043,Supermercado,Países Bajos,Preventa,3653,3653,0.373,10,Baja,14,1,11664,8410,100.0,4757,Bajo,Alto,557.03,49.5,0.19,-0.11
2025-11-07,FIN-02-L048,FIN-02,Clavel,Nelson,Invernadero,2025-08-01,98,1.06,80876,90,Goteo,Cascarilla,Botón,6890,105000,0.88,12.9,17.5,6.1,76.3,15.1,3.7,0.34,11.9,39.5,36,27,12.9,12.9,100.0,Bajo,0,8.0,16.9,11.2,5,PED-00268,2025-10-17,2025-11-11,CLI-024,Retail,Chile,Spot,1127,1127,0.233,0,Baja,21,1,6515,4606,100.0,3479,Bajo,Alto,137.97,44.9,0.29,0.019
2025-04-21,FIN-02-L012,FIN-02,Gypsophila,Xlence,Invernadero,2025-02-05,75,0.81,105242,75,Goteo,Suelo,Botón,5265,78000,0.88,19.3,25.5,14.3,66.5,22.9,0.0,0.71,12.1,27.4,24,12,10.1,9.0,93.8,Medio,0,5.3,15.3,8.8,0,PED-00269,2025-04-14,2025-04-23,CLI-115,Supermercado,Estados Unidos,Contrato,746,746,0.176,2,Media,7,0,6700,4953,100.0,4207,Bajo,Alto,64.27,54.6,0.104,0.011
2025-10-02,FIN-04-L015,FIN-04,Gypsophila,New Love,Invernadero,2025-06-23,101,1.59,95257,75,Microaspersión,Suelo,Botón,10335,78000,0.88,14.6,22.0,9.8,78.1,14.8,1.1,0.35,12.5,39.5,12,30,20.6,14.8,97.1,Medio,1,11.8,0.0,12.1,17,PED-00270,2025-09-18,2025-10-06,CLI-088,Exportador,Estados Unidos,Contrato,4796,4169,0.233,2,Media,14,1,6397,5200,86.9,404,Bajo,Bajo,551.87,62.3,0.174,-0.032
2025-06-09,FIN-01-L049,FIN-01,Rosa,Explorer,Invernadero,2025-02-23,106,0.77,55086,105,Goteo,Coco,Vegetativo,5005,85000,0.88,11.5,15.9,5.5,59.9,13.4,0.0,0.51,11.9,67.7,29,17,9.2,7.3,73.1,Bajo,1,26.2,3.9,11.5,3,PED-00271,2025-05-26,2025-06-10,CLI-058,Exportador,Estados Unidos,Contrato,8037,1962,0.388,8,Media,14,1,2919,1966,24.4,-6071,Alto,Bajo,303.34,31.6,0.286,-0.005
2025-09-13,FIN-02-L042,FIN-02,Rosa,Vendela,Invernadero,2025-05-12,124,0.94,62404,105,Goteo,Suelo,Cosecha,6110,85000,0.88,15.7,19.8,10.9,74.6,19.2,0.0,0.44,12.7,31.6,30,16,11.3,5.7,75.9,Medio,0,14.1,3.5,9.6,6,PED-00272,2025-08-30,2025-09-15,CLI-018,Exportador,España,Preventa,9892,3930,0.507,0,Media,14,0,6519,4953,39.7,-4939,Alto,Bajo,1324.78,53.8,0.31,0.044
2025-04-13,FIN-03-L021,FIN-03,Clavel,Bizet,Invernadero,2025-01-31,72,0.3,73721,90,Goteo,Cascarilla,Vegetativo,1950,105000,0.88,15.1,23.2,8.4,58.2,16.8,0.0,0.69,11.2,55.1,27,4,4.4,2.4,81.3,Bajo,1,7.5,30.0,12.5,15,PED-00273,2025-04-06,2025-04-17,CLI-081,Broker,Colombia,Marketplace,4921,662,0.255,2,Media,7,0,1276,741,13.5,-4180,Alto,Bajo,81.57,18.6,0.234,0.165
2025-04-17,FIN-03-L038,FIN-03,Rosa,Vendela,Invernadero,2024-12-13,125,1.12,62342,105,Goteo,Cascarilla,Botón,7280,85000,0.88,13.2,22.0,7.2,77.7,15.3,0.0,0.32,12.2,61.0,31,21,14.4,11.9,91.9,Medio,1,22.9,2.4,8.2,15,PED-00274,2025-04-03,2025-04-18,CLI-016,Mayorista,España,Preventa,3105,3105,0.567,0,Baja,14,0,5589,4121,100.0,1016,Bajo,Medio,1146.38,50.1,0.22,0.1
2025-12-22,FIN-01-L041,FIN-01,Rosa,Freedom,Invernadero,2025-08-25,119,0.44,51712,105,Goteo,Coco,Cosecha,2860,85000,0.88,12.5,18.2,6.9,64.5,16.7,0.0,0.49,12.5,37.7,27,8,4.9,1.7,75.9,Medio,1,12.7,29.7,12.9,12,PED-00275,2025-12-08,2025-12-24,CLI-106,Supermercado,Canadá,Preventa,6281,749,0.492,0,Alta,14,1,1521,836,11.9,-5445,Alto,Bajo,228.47,9.6,0.31,0.087
2025-06-01,FIN-02-L033,FIN-02,Rosa,Explorer,Invernadero,2024-12-27,156,0.53,66567,105,Goteo,Coco,Vegetativo,3445,85000,0.88,12.8,20.2,7.1,96.0,19.6,0.0,0.25,11.9,41.3,38,10,7.2,4.2,75.4,Medio,1,26.9,17.0,14.9,0,PED-00276,2025-05-11,2025-06-02,CLI-058,Retail,Estados Unidos,Preventa,1381,600,0.527,10,Media,21,0,1227,679,43.4,-702,Alto,Bajo,165.61,4.4,0.35,0.216
2025-05-23,FIN-02-L027,FIN-02,Rosa,Vendela,Invernadero,2025-02-16,96,0.76,67036,105,Microaspersión,Cascarilla,Reposo,4940,85000,0.88,16.6,21.1,11.6,70.9,14.0,0.1,0.53,11.8,46.2,42,15,7.9,7.8,88.3,Medio,0,6.2,30.0,14.0,14,PED-00277,2025-04-08,2025-05-24,CLI-013,Broker,Estados Unidos,Preventa,6346,1479,0.477,0,Baja,45,0,3005,1773,23.3,-4573,Alto,Bajo,405.13,19.0,0.45,-0.012
2025-05-24,FIN-02-L001,FIN-02,Gypsophila,Xlence,Invernadero,2025-02-09,104,1.38,98555,75,Goteo,Suelo,Reposo,8970,78000,0.88,16.5,20.9,10.3,64.3,18.4,0.9,0.65,11.6,45.9,38,30,18.9,14.0,97.7,Medio,0,6.0,1.4,7.3,2,PED-00278,2025-05-10,2025-05-27,CLI-053,Retail,España,Spot,644,644,0.223,10,Media,14,0,7169,6138,100.0,5494,Bajo,Alto,75.85,78.6,0.15,-0.014
2025-12-04,FIN-04-L053,FIN-04,Gypsophila,Million Star,Invernadero,2025-09-15,80,1.47,91413,75,Microaspersión,Cascarilla,Cosecha,9555,78000,0.88,20.4,27.0,16.1,78.7,17.0,0.3,0.48,12.0,54.9,18,39,20.2,8.3,79.6,Bajo,1,14.6,0.3,13.8,4,PED-00279,2025-11-04,2025-12-09,CLI-003,Broker,Colombia,Spot,5360,5061,0.202,2,Alta,30,0,8277,6368,94.4,1008,Bajo,Medio,571.58,50.0,0.334,0.064
2025-01-13,FIN-04-L008,FIN-04,Rosa,Freedom,Invernadero,2024-10-15,90,0.96,64995,105,Goteo,Coco,Cosecha,6240,85000,0.88,17.2,23.2,11.3,69.9,7.0,1.3,0.57,12.1,76.8,26,17,9.6,8.2,91.3,Medio,1,1.0,4.7,8.0,5,PED-00280,2024-11-29,2025-01-15,CLI-056,Retail,Países Bajos,Contrato,1781,1781,0.505,12,Media,45,0,2841,2416,100.0,635,Bajo,Alto,434.73,77.6,0.45,0.056
2025-10-28,FIN-02-L037,FIN-02,Rosa,Freedom,Invernadero,2025-07-08,112,0.97,70351,105,Microaspersión,Suelo,Vegetativo,6305,85000,0.88,15.9,21.2,10.0,68.7,11.4,0.0,0.55,12.3,86.9,36,24,14.0,7.4,72.2,Bajo,1,6.3,12.8,8.9,15,PED-00281,2025-10-07,2025-10-31,CLI-083,Supermercado,Estados Unidos,Contrato,5456,2878,0.553,2,Media,21,1,4429,3239,52.7,-2217,Alto,Bajo,966.67,51.3,0.374,0.233
2025-05-14,FIN-04-L013,FIN-04,Gypsophila,Xlence,Invernadero,2025-03-10,65,1.69,93040,75,Microaspersión,Suelo,Cosecha,10985,78000,0.88,17.2,21.6,12.3,91.7,20.7,0.9,0.25,12.1,57.5,23,31,18.9,15.0,83.0,Medio,0,5.6,13.1,12.3,1,PED-00282,2025-05-07,2025-05-17,CLI-045,Mayorista,España,Preventa,2820,2820,0.218,2,Alta,7,0,12425,9075,100.0,6255,Bajo,Alto,324.48,47.4,0.104,-0.018
2025-12-17,FIN-02-L036,FIN-02,Rosa,Explorer,Invernadero,2025-08-13,126,1.32,69442,105,Goteo,Cascarilla,Cosecha,8580,85000,0.88,19.8,24.5,13.3,57.7,14.5,0.4,0.92,11.8,56.1,28,24,21.2,12.8,92.0,Medio,1,19.5,17.4,13.7,2,PED-00283,2025-11-26,2025-12-22,CLI-008,Mayorista,Estados Unidos,Preventa,9427,2868,0.423,5,Alta,21,1,5109,3147,30.4,-6280,Alto,Bajo,655.86,20.8,0.365,-0.068
2025-01-02,FIN-01-L037,FIN-01,Gypsophila,Xlence,Invernadero,2024-10-10,84,1.23,102502,75,Goteo,Suelo,Cosecha,7995,78000,0.88,17.7,21.8,11.6,63.0,19.0,0.0,0.72,12.6,27.0,30,26,12.7,14.7,83.8,Medio,1,13.6,14.4,10.6,12,PED-00284,2024-12-03,2025-01-05,CLI-078,Mayorista,España,Preventa,2551,2551,0.221,0,Alta,30,1,6391,4343,100.0,1792,Bajo,Alto,321.7,38.0,0.34,-0.114
2025-07-13,FIN-03-L004,FIN-03,Rosa,Vendela,Invernadero,2025-04-07,97,0.4,58403,105,Microaspersión,Coco,Botón,2600,85000,0.88,15.1,24.1,10.1,70.4,18.5,4.8,0.49,12.0,34.7,28,7,5.7,3.9,82.9,Medio,1,2.1,3.3,5.3,3,PED-00285,2025-06-29,2025-07-16,CLI-008,Mayorista,Estados Unidos,Preventa,2361,2361,0.462,8,Media,14,1,3508,3008,100.0,647,Bajo,Medio,526.51,81.7,0.156,-0.138
2025-05-26,FIN-04-L029,FIN-04,Rosa,Freedom,Invernadero,2025-02-20,95,1.69,62682,105,Microaspersión,Coco,Vegetativo,10985,85000,0.88,18.1,22.6,11.6,78.7,9.9,0.0,0.42,12.3,74.4,24,26,20.3,15.2,75.9,Bajo,0,1.9,6.6,6.0,12,PED-00286,2025-05-19,2025-05-28,CLI-047,Mayorista,Países Bajos,Preventa,3168,3168,0.5,2,Media,7,0,7562,6221,100.0,3053,Bajo,Alto,1021.41,73.8,0.104,-0.112
2025-10-25,FIN-01-L044,FIN-01,Rosa,Freedom,Invernadero,2025-07-31,86,0.77,57577,105,Microaspersión,Suelo,Botón,5005,85000,0.88,22.7,28.6,16.5,72.2,19.0,2.6,0.69,12.3,35.5,30,16,7.7,7.5,100.0,Medio,1,29.8,12.4,14.0,13,PED-00287,2025-10-18,2025-10-29,CLI-001,Retail,Colombia,Spot,1546,1233,0.456,0,Baja,7,0,2656,1596,79.8,50,Bajo,Bajo,333.75,15.3,0.15,-0.137
2025-12-18,FIN-01-L014,FIN-01,Rosa,Freedom,Invernadero,2025-08-24,116,1.79,64925,105,Microaspersión,Coco,Botón,11635,85000,0.88,15.1,21.3,8.7,75.3,23.6,0.8,0.41,12.3,20.9,17,34,20.6,19.9,88.8,Medio,1,35.0,7.1,19.0,8,PED-00288,2025-11-27,2025-12-20,CLI-057,Broker,Países Bajos,Preventa,15098,5810,0.578,8,Media,21,0,11353,6596,38.5,-8502,Alto,Bajo,1887.77,2.7,0.356,0.004
2025-05-10,FIN-03-L023,FIN-03,Rosa,Explorer,Campo abierto,2025-02-18,81,1.17,64641,105,Microaspersión,Suelo,Botón,7604,85000,0.88,15.1,19.5,9.2,68.8,19.3,8.0,0.52,12.4,35.7,33,20,13.0,14.9,84.6,Medio,1,12.6,5.7,11.1,15,PED-00289,2025-05-03,2025-05-15,CLI-064,Retail,Países Bajos,Preventa,3969,3969,0.477,2,Media,7,0,6792,5121,100.0,1152,Bajo,Medio,1034.32,51.6,0.104,-0.047
